     3.000     2.000     1.000     3.000     3.000     3.000     2.000     2.000     1.000     1.000     1.000     3.000     1.000     1.000     3.000     4.000     1.000     3.000     4.000     4.000     4.000     4.000    -0.093     0.255
     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     2.000     2.000     4.000     4.000     3.000     4.000    -2.003     0.309
     2.000     2.000     2.000     2.000     3.000     3.000     1.000     1.000     2.000     2.000     3.000     2.000     1.000     1.000     2.000     3.000     2.000     3.000     3.000     3.000     1.000     1.000    -0.567     0.241
     3.000     3.000     3.000     4.000     3.000     2.000     2.000     3.000     1.000     2.000     2.000     2.000     1.000     2.000     3.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000    -0.102     0.244
     0.000     2.000     2.000     4.000     4.000     1.000     4.000     0.000     1.000     0.000     1.000     2.000     0.000     0.000     2.000     4.000     0.000     2.000     3.000     4.000     0.000     1.000    -1.043     0.293
     2.000     0.000     0.000     2.000     2.000     0.000     1.000     3.000     0.000     4.000     1.000     4.000     0.000     4.000     0.000     4.000     0.000     2.000     0.000     2.000     4.000     2.000    -1.299     0.299
     2.000     0.000     0.000     1.000     2.000     0.000     0.000     4.000     0.000     3.000     0.000     1.000     0.000     0.000     2.000     2.000     0.000     1.000     3.000     2.000     0.000     4.000    -1.797     0.277
     1.000         *     1.000     2.000     0.000     4.000     1.000     1.000     1.000     2.000     1.000         *     0.000     4.000     3.000     0.000     4.000     4.000     2.000     1.000     1.000     4.000    -0.956     0.307
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     3.000     0.000     3.000     0.000     4.000     0.000     4.000     0.000     4.000     0.000     0.000     1.000     4.000     3.000     3.000    -1.481     0.321
     3.000     2.000     2.000     3.000     2.000     1.000     0.000     3.000     1.000     0.000     3.000     2.000     1.000     1.000     1.000     1.000     0.000     3.000     2.000     2.000     4.000     4.000    -0.795     0.273
     0.000     4.000         *     4.000     1.000     2.000     0.000     0.000     0.000     2.000     3.000     2.000     0.000     0.000     1.000     1.000     3.000     1.000     1.000     4.000     2.000     0.000    -1.471     0.302
     1.000     0.000     0.000     3.000     4.000     0.000     2.000     0.000     2.000     2.000     2.000     1.000     1.000     0.000     3.000     2.000     1.000     1.000     2.000         *     1.000     0.000    -1.377     0.273
     4.000     4.000     3.000     2.000     3.000     4.000     4.000         *     4.000     4.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     2.000     4.000     4.000     4.000     4.000     1.844     0.339
     2.000     3.000     2.000     3.000     4.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     1.000     0.000     3.000     2.000     0.000     3.000     4.000     4.000     1.000     4.000    -0.180     0.260
     3.000     1.000     2.000     4.000     2.000     1.000     1.000     2.000     2.000         *     3.000     1.000     1.000     0.000     2.000     3.000     0.000     3.000     4.000     3.000     2.000     1.000    -0.680     0.269
     3.000     1.000     1.000     4.000     3.000     3.000     2.000     3.000     3.000     1.000     3.000     4.000     1.000     2.000     2.000     4.000     1.000     3.000     3.000     4.000     0.000     2.000    -0.126     0.259
     2.000     1.000     0.000     1.000     1.000     3.000     2.000     1.000     2.000     2.000     2.000     1.000     1.000     2.000     1.000     1.000     1.000     3.000     3.000     4.000     2.000     3.000    -0.877     0.249
     4.000     4.000     2.000     3.000     4.000     4.000     4.000     4.000     3.000     1.000     4.000     4.000     3.000     4.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     4.000     1.630     0.302
     0.000     1.000     1.000     0.000     2.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     0.000     0.000     0.000     2.000     1.000     1.000    -2.513     0.284
     3.000     2.000     2.000     3.000     4.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     3.000     4.000     3.000     2.000     3.000    -0.089     0.236
     2.000     1.000     2.000     1.000     3.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     2.000     3.000     4.000     3.000     3.000    -1.546     0.269
     4.000     0.000     0.000     4.000     4.000     4.000     3.000     3.000     1.000     4.000     3.000     4.000     0.000     2.000     3.000     4.000     2.000     4.000     4.000     4.000     2.000     4.000     0.648     0.285
     4.000     3.000     3.000     3.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     3.000     2.000     3.000     2.000     1.000     1.000     1.295     0.303
     1.000     0.000     1.000     1.000     4.000     0.000     0.000     0.000     0.000     0.000     3.000     0.000     0.000     0.000     3.000     1.000     0.000     1.000     3.000     3.000     3.000     3.000    -1.670     0.287
     3.000     2.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     1.000     2.000    -0.476     0.237
     3.000     2.000     0.000     0.000     3.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     4.000     3.000     3.000    -0.774     0.250
     2.000     3.000     3.000     4.000         *     4.000     0.000     1.000     3.000         *     4.000     2.000     3.000     3.000         *     1.000     4.000     4.000     4.000     4.000         *     2.000     0.737     0.332
     3.000     2.000         *     1.000     3.000     1.000     2.000     1.000     1.000     3.000     1.000     2.000     0.000     1.000     3.000     2.000     1.000     2.000     0.000     3.000     1.000     1.000    -1.093     0.251
     2.000     3.000     1.000     1.000     4.000     3.000     1.000     4.000     2.000     0.000     2.000     3.000     0.000     0.000     1.000     4.000     0.000     4.000     4.000     4.000     2.000     4.000    -0.352     0.293
     3.000     4.000     3.000     3.000     4.000     2.000         *     4.000     4.000     4.000     4.000     3.000     1.000     3.000         *     3.000     3.000     1.000     1.000     2.000     1.000     3.000     0.395     0.301
     4.000     4.000     0.000     4.000     4.000     3.000     4.000     3.000     4.000     0.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     0.000         *     1.681     0.348
     4.000     1.000     4.000     4.000     4.000     3.000     2.000     2.000     1.000     1.000     3.000     2.000     0.000     2.000     2.000         *     2.000     3.000     3.000     4.000     3.000         *    -0.005     0.274
     4.000     3.000     3.000     3.000     3.000     4.000     4.000     1.000     3.000     3.000     3.000     4.000     2.000     4.000     4.000     4.000     3.000     3.000     3.000     4.000     4.000     4.000     1.094     0.266
     3.000     2.000     1.000     3.000     4.000     3.000     2.000     3.000     2.000     3.000     3.000     4.000     2.000     2.000     3.000     4.000     2.000     2.000     3.000     2.000     1.000     3.000     0.080     0.246
     4.000     3.000     3.000     3.000     4.000     2.000     4.000     4.000     4.000         *     4.000     3.000     4.000     4.000     4.000     4.000     4.000     4.000     2.000     3.000     4.000     2.000     1.389     0.313
     3.000     4.000     4.000     3.000     3.000     1.000     3.000     4.000     3.000     4.000     3.000     4.000     2.000     3.000     3.000     3.000     2.000     2.000     3.000     4.000     3.000     3.000     0.588     0.259
     4.000     4.000     3.000     4.000     4.000     4.000     2.000     4.000     2.000     2.000     4.000     4.000     2.000     2.000     4.000     4.000     2.000     3.000     4.000     4.000     4.000     4.000     1.310     0.294
     4.000     1.000     1.000     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     4.000     1.000     2.000     3.000     4.000     1.000     2.000     3.000     4.000     3.000     4.000     0.008     0.251
     3.000     3.000     3.000     3.000     3.000     4.000     3.000     4.000     3.000     3.000     3.000     4.000     2.000     4.000     3.000     4.000     3.000     3.000     4.000     4.000     2.000     4.000     0.955     0.257
     3.000     4.000     2.000     3.000     4.000     3.000     3.000     2.000     1.000     2.000     4.000     4.000     0.000     1.000     4.000     4.000     1.000     2.000     3.000     4.000     4.000     4.000     0.394     0.273
     4.000     3.000     2.000     4.000     4.000     4.000     4.000     4.000     3.000     0.000     4.000     4.000     2.000     4.000     4.000     4.000     4.000     2.000     3.000     3.000     3.000     4.000     1.199     0.288
     3.000     4.000     3.000     2.000     3.000     4.000     3.000     2.000     2.000     2.000     3.000     3.000     2.000     1.000     4.000     2.000     1.000     2.000     3.000     2.000     2.000     3.000    -0.053     0.252
     4.000     2.000     2.000     3.000     3.000     3.000     2.000     3.000     4.000     2.000     3.000     3.000     2.000     2.000     3.000         *     2.000     2.000     3.000     3.000     3.000     3.000     0.173     0.243
     2.000     1.000     3.000     3.000     3.000     3.000     3.000     1.000     2.000         *     3.000     4.000     1.000     1.000     3.000     2.000     1.000     2.000     3.000     3.000     2.000     3.000    -0.327     0.250
     3.000     0.000     1.000     3.000     4.000     2.000     2.000     2.000     2.000     2.000     3.000     3.000     1.000     2.000     3.000     4.000     2.000     2.000     3.000     4.000     3.000     2.000    -0.125     0.244
     3.000     3.000     1.000     1.000     4.000     3.000     2.000     2.000     2.000     1.000     3.000     4.000     0.000     3.000     4.000     3.000     0.000     2.000     2.000     2.000     3.000     3.000    -0.289     0.261
     2.000     1.000     1.000     2.000     4.000         *     1.000     3.000     2.000     1.000     3.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     3.000     0.000    -1.285     0.269
     3.000     0.000     2.000     0.000     4.000     3.000     2.000     2.000     2.000     3.000     2.000     2.000     0.000     2.000     3.000     3.000     1.000     2.000     1.000     3.000     3.000     3.000    -0.470     0.251
     3.000     4.000         *     2.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     3.000     1.000     4.000     4.000     3.000     4.000     2.000     2.000     4.000     3.000     3.000     0.804     0.285
     3.000     2.000     2.000     3.000     4.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000     1.000     2.000     3.000     4.000     1.000     2.000     3.000     3.000     2.000     2.000    -0.019     0.239
     3.000     3.000     0.000     1.000     3.000     3.000     3.000     2.000     2.000     3.000     4.000     3.000     1.000     3.000     3.000     3.000     4.000     2.000     3.000     3.000     3.000     2.000     0.007     0.250
     3.000     1.000     0.000     2.000     4.000     3.000     1.000     2.000     2.000     2.000     3.000     3.000     1.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000    -0.699     0.245
     4.000     1.000     1.000     4.000     2.000     4.000         *     2.000     2.000     2.000     3.000     4.000     1.000     2.000     4.000     3.000     2.000     3.000     3.000     2.000     3.000     3.000     0.122     0.261
     3.000     2.000     2.000     2.000     4.000     4.000     3.000     2.000     2.000     2.000     4.000     3.000     2.000     2.000     3.000     3.000     2.000     3.000     3.000     3.000     3.000     4.000     0.288     0.239
     3.000     2.000     2.000     3.000     4.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000         *     2.000     2.000     2.000     3.000     3.000     4.000     4.000     4.000     0.076     0.251
     4.000     1.000     1.000     3.000     4.000     4.000     4.000     0.000     0.000     1.000     3.000     3.000     1.000     1.000     4.000     3.000     1.000     1.000     3.000     3.000     3.000     3.000    -0.225     0.265
     2.000     1.000     1.000     1.000     4.000     0.000     3.000     0.000     4.000     2.000     2.000     1.000     0.000     1.000     1.000     3.000     0.000     2.000     1.000     3.000     2.000     1.000    -1.168     0.261
     3.000     2.000     2.000     2.000     4.000     3.000     2.000     2.000     1.000         *     2.000     3.000     2.000     2.000     3.000     4.000     2.000     3.000     4.000     4.000     3.000     4.000     0.232     0.251
     4.000     4.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     2.000     4.000     3.000     2.000     3.000     4.000     3.000     2.000     3.000     3.000     4.000     4.000     3.000     0.682     0.247
     3.000     2.000     2.000     2.000     3.000     2.000     3.000     3.000     2.000     3.000     3.000     4.000     2.000     2.000     3.000     3.000     2.000     3.000     3.000     3.000     3.000     3.000     0.148     0.234
     4.000     4.000     3.000     4.000     4.000     4.000     3.000     2.000     2.000     2.000     4.000     4.000     3.000     3.000     4.000     4.000     3.000     3.000     4.000     4.000     1.000     4.000     1.263     0.284
     4.000     1.000     1.000     3.000     3.000     4.000     4.000     2.000     2.000     2.000     3.000     2.000     3.000     2.000     3.000     4.000     2.000     3.000     3.000     3.000     4.000     3.000     0.279     0.254
     3.000     3.000     2.000     4.000     4.000     4.000     4.000     3.000     2.000     3.000     4.000     4.000     3.000     1.000     4.000     4.000     2.000     3.000     4.000     4.000     4.000     3.000     1.086     0.272
     4.000     4.000     1.000     3.000     1.000     4.000     3.000     1.000     3.000     3.000     3.000     4.000     1.000     2.000     4.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000     0.274     0.255
     3.000     3.000     2.000     3.000     4.000     3.000     2.000     2.000     2.000     3.000     3.000     2.000     1.000     2.000     2.000     3.000     2.000     4.000     4.000     4.000     2.000     4.000     0.259     0.247
     4.000     2.000     2.000     4.000     4.000     4.000     4.000     2.000     2.000     2.000     4.000     4.000     2.000     2.000     3.000     2.000     2.000     4.000     4.000     4.000     4.000     4.000     0.910     0.275
     4.000     4.000     2.000     4.000     4.000     4.000     3.000     3.000     3.000     4.000     4.000     4.000     2.000     2.000     4.000     4.000     2.000     4.000     4.000     4.000     4.000     0.000     1.351     0.289
     3.000     3.000     1.000     1.000     4.000     3.000     2.000     1.000     1.000         *     1.000     1.000     1.000     1.000     2.000     1.000     1.000     3.000     3.000     3.000     4.000     3.000    -0.612     0.257
     3.000     1.000     1.000     2.000     3.000     2.000     2.000     1.000     1.000     3.000     3.000     2.000     2.000     0.000     2.000     2.000     0.000     1.000     3.000     2.000     1.000     1.000    -0.981     0.245
     3.000     3.000     1.000     4.000     4.000     3.000     3.000     4.000     3.000     4.000     4.000     3.000     2.000     3.000     4.000     4.000     4.000     2.000     3.000     3.000     3.000     3.000     0.766     0.260
     1.000     0.000     0.000     1.000     2.000     1.000         *     4.000     0.000     1.000     2.000     1.000     0.000     0.000     2.000     1.000     0.000     2.000     3.000     3.000     1.000     3.000    -1.553     0.260
     2.000     3.000     1.000     1.000     1.000     2.000     1.000     2.000     2.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     0.000     1.000     4.000     3.000     2.000     2.000    -1.144     0.247
     3.000     3.000     1.000     2.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     3.000     2.000     3.000     3.000     3.000     2.000     3.000    -0.163     0.236
     3.000     1.000     3.000     3.000     4.000     3.000     3.000     2.000     4.000     3.000     3.000     4.000     2.000     3.000     3.000     4.000     3.000     3.000     3.000     4.000     4.000     4.000     0.779     0.254
     2.000     1.000     3.000     1.000     4.000     0.000     2.000     1.000     0.000     0.000     3.000     2.000     0.000     0.000     3.000     0.000     2.000     2.000     2.000     0.000     0.000     0.000    -1.503     0.282
     4.000     3.000     2.000     1.000     4.000     4.000     3.000     4.000     3.000     4.000     3.000     4.000     3.000     4.000     3.000     3.000     3.000     2.000     2.000     2.000     0.000     2.000     0.541     0.281
     3.000     2.000     1.000     3.000     4.000     4.000     2.000     1.000     3.000     1.000     2.000     1.000     1.000     1.000     2.000     1.000     1.000     2.000     4.000     4.000     3.000     2.000    -0.425     0.254
     4.000     3.000     2.000     4.000     3.000     4.000     3.000     3.000     3.000     4.000     3.000     4.000     2.000     3.000     3.000     3.000     3.000     3.000     4.000     4.000     3.000     4.000     0.963     0.250
     3.000     3.000     1.000     3.000     4.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     3.000     0.471     0.236
     4.000     2.000     2.000     3.000     3.000     4.000     2.000     3.000     2.000     3.000     3.000     4.000     2.000     2.000     2.000     3.000     2.000     2.000     3.000     4.000     3.000     4.000     0.348     0.244
     3.000     2.000     1.000     3.000     4.000     3.000     2.000     1.000     2.000     1.000     2.000     2.000     1.000     1.000     3.000     1.000     1.000     1.000     3.000     2.000     2.000     2.000    -0.701     0.239
     4.000     1.000     1.000     2.000     3.000     4.000     2.000     2.000     2.000     2.000     3.000     2.000     1.000     1.000     3.000     2.000     2.000     4.000     4.000     4.000     2.000     3.000    -0.101     0.249
     3.000     3.000     3.000     3.000     4.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     2.000     2.000     3.000     3.000     4.000     1.283     0.287
     3.000     3.000     2.000     3.000     4.000     4.000     3.000     3.000     3.000     2.000     2.000     3.000     2.000     2.000     3.000     3.000     2.000     3.000     3.000     3.000     3.000     3.000     0.335     0.235
     2.000     1.000     1.000     4.000     2.000     2.000     2.000     3.000     2.000     2.000     1.000     3.000     0.000     2.000     1.000     4.000     1.000     2.000     3.000     3.000     3.000     4.000    -0.478     0.259
     4.000     3.000     2.000     2.000     3.000     3.000     3.000     2.000     1.000     2.000     3.000     3.000     1.000     2.000     1.000     3.000     2.000     3.000     3.000     4.000         *     2.000    -0.030     0.249
     4.000     3.000     2.000     3.000     4.000     4.000     2.000     2.000     2.000     2.000     3.000     3.000     2.000     1.000     3.000     2.000     1.000     3.000     3.000     4.000     2.000     3.000     0.156     0.245
     3.000     2.000     3.000     2.000     4.000     4.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     2.000     4.000     4.000     4.000     2.000     4.000     0.199     0.254
     3.000     2.000     1.000     2.000     3.000     3.000     2.000     0.000     2.000     2.000     3.000     2.000     1.000     2.000     3.000     2.000     2.000     2.000     3.000     3.000     1.000     2.000    -0.513     0.237
     4.000     3.000     2.000     3.000     3.000     3.000     3.000     3.000         *     1.000     3.000     4.000     3.000     3.000     1.000     3.000     3.000     3.000     3.000     3.000         *     2.000     0.340     0.266
     4.000     3.000     3.000         *     4.000     3.000     2.000     2.000     3.000     2.000     3.000     2.000     1.000     2.000     3.000     2.000     2.000     2.000     4.000     3.000     2.000     3.000     0.102     0.251
     4.000     1.000     2.000     4.000     3.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     0.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     1.641     0.328
     4.000     3.000     4.000     4.000     4.000     4.000     2.000     3.000     1.000     3.000     2.000     2.000     4.000     0.000     3.000     0.000     2.000     4.000     1.000     4.000     4.000     4.000     0.588     0.300
     2.000     4.000     1.000     2.000     4.000         *     4.000     3.000     3.000     1.000     0.000     2.000     0.000         *     2.000     4.000     0.000     1.000     3.000     3.000     2.000     4.000    -0.401     0.296
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000    -0.791     0.239
     2.000     3.000     2.000     0.000     4.000     1.000     2.000     2.000     2.000     3.000     2.000     3.000     0.000     0.000     1.000     4.000     1.000     1.000     1.000     1.000     3.000     1.000    -0.924     0.280
     2.000     3.000     2.000     3.000         *     4.000     2.000     3.000     4.000     2.000     4.000     2.000     0.000     2.000     2.000     4.000     0.000     2.000     4.000     4.000     2.000     4.000     0.217     0.280
     4.000     1.000     2.000     3.000     3.000     3.000     3.000     2.000     2.000     2.000     3.000     2.000     0.000     2.000     2.000     2.000     2.000     2.000     3.000         *     3.000     4.000    -0.139     0.249
     3.000         *     1.000     2.000     3.000     3.000     2.000     2.000     1.000     1.000     3.000     2.000     1.000     1.000     1.000     2.000     1.000     3.000     2.000     3.000     1.000     3.000    -0.724     0.240
     3.000     2.000     3.000     3.000     3.000     2.000         *     2.000     2.000     2.000     3.000     4.000         *     3.000         *     2.000     2.000     3.000     4.000     4.000         *     4.000     0.325     0.277
     3.000     2.000     2.000     1.000     3.000     3.000     3.000     1.000     3.000     3.000     3.000     4.000     2.000     3.000     3.000     3.000     3.000     2.000     3.000     3.000     2.000     3.000     0.090     0.244
     3.000     1.000     1.000     1.000     3.000     2.000     2.000     2.000     1.000     3.000     2.000     3.000     1.000     1.000     1.000     2.000     1.000     3.000     2.000     3.000     2.000     3.000    -0.713     0.236
     4.000     4.000     1.000     3.000     4.000     4.000     3.000     3.000     3.000     3.000     3.000     4.000     1.000     3.000     4.000     4.000     1.000     4.000     3.000     4.000     4.000     4.000     0.988     0.270
     0.000     0.000     3.000     0.000     4.000     4.000     2.000     4.000     4.000     4.000     3.000     0.000     4.000     4.000     3.000     0.000     4.000     4.000     4.000     0.000     4.000     0.000     0.555     0.351
     2.000     1.000     1.000     1.000     1.000     3.000     1.000     2.000     2.000     2.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     3.000     3.000     4.000     4.000     3.000    -0.621     0.250
     4.000     0.000     1.000     2.000     4.000     3.000     4.000     3.000     4.000     4.000     3.000     3.000     4.000     3.000     4.000     4.000     4.000     0.000     3.000     4.000     2.000     3.000     0.686     0.286
     4.000     4.000     4.000     3.000     4.000     1.000     3.000     0.000     3.000     2.000     4.000     0.000     3.000     0.000     4.000     3.000     2.000     3.000     4.000     0.000     0.000     3.000     0.304     0.302
     4.000     2.000     2.000     3.000     4.000     2.000     2.000     3.000     1.000     2.000     1.000     1.000     1.000     3.000     2.000     3.000     1.000     2.000         *     4.000     4.000     3.000    -0.127     0.261
     2.000     3.000     2.000     2.000     3.000     3.000     2.000     2.000     1.000     2.000     2.000     3.000     1.000     1.000     2.000     3.000     0.000     2.000     3.000     3.000     3.000     3.000    -0.463     0.239
     4.000     3.000     1.000     3.000     3.000     3.000     2.000     1.000     1.000     1.000     3.000     1.000     1.000         *         *         *     2.000     2.000     4.000     3.000     3.000     1.000    -0.380     0.273
     4.000     2.000     1.000     0.000     3.000     4.000     3.000     2.000     2.000     4.000     3.000     4.000     2.000     2.000     4.000     4.000     3.000     3.000     2.000     4.000     0.000     4.000     0.423     0.272
     3.000     2.000     3.000     3.000     3.000     3.000     3.000     3.000     4.000     3.000     4.000     4.000     3.000     3.000     4.000     3.000     4.000     3.000     4.000     3.000     2.000     3.000     0.753     0.255
     4.000     3.000     0.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     2.000     1.000     4.000     3.000     4.000         *     4.000     4.000     4.000     1.000     3.000     0.000     1.208     0.325
     4.000     1.000     1.000     4.000     1.000     4.000     4.000     3.000     2.000     1.000     2.000     2.000     3.000     4.000     1.000     1.000     0.000     4.000     4.000         *     2.000     4.000     0.110     0.313
     4.000     3.000     1.000     2.000     2.000         *     2.000     2.000     2.000     3.000     3.000     4.000     0.000     1.000     4.000     3.000     2.000     3.000     4.000     4.000     3.000     4.000     0.257     0.266
     4.000     3.000     4.000     3.000     4.000     4.000     4.000     4.000     3.000     4.000     2.000     4.000     2.000     3.000     4.000     4.000     2.000     4.000     3.000     4.000     4.000     4.000     1.434     0.292
     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     3.000     3.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     4.000     2.340     0.363
     4.000     3.000     1.000     3.000     4.000     4.000         *     3.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     3.000     1.000     2.000    -0.039     0.255
     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     3.000     4.000     4.000     4.000     4.000     2.515     0.393
     4.000     3.000     2.000     4.000     4.000     4.000     3.000     2.000     2.000     2.000     3.000     3.000     2.000     2.000     2.000     4.000     2.000     2.000     3.000     4.000     3.000     4.000     0.508     0.251
     3.000     2.000     2.000     3.000     4.000     4.000     4.000     2.000     2.000     0.000     4.000     3.000     0.000     2.000     4.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000    -0.223     0.271
     2.000     2.000     3.000     4.000     4.000     3.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     1.000     2.000     4.000     1.000     2.000     4.000     3.000     4.000     3.000    -0.150     0.260
     3.000     4.000     3.000     3.000     3.000     1.000     3.000     2.000     1.000     3.000     1.000     3.000     2.000     1.000     1.000     3.000     1.000     1.000     3.000     4.000     3.000     3.000    -0.205     0.263
     4.000     3.000     2.000     3.000     3.000     4.000     3.000     2.000     3.000     2.000     3.000     3.000     2.000     2.000     4.000     3.000     2.000     2.000     4.000     3.000     3.000     3.000     0.396     0.241
     4.000     3.000     2.000     3.000     3.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     2.000     4.000     4.000     4.000     4.000     4.000     3.000     3.000     3.000     3.000     1.131     0.269
     3.000     1.000     0.000     2.000     4.000     4.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     4.000     1.000     2.000     3.000     3.000     1.000     2.000     2.000    -0.569     0.255
     2.000         *     2.000     3.000     4.000     3.000     2.000     3.000     1.000         *         *     4.000     0.000     3.000     3.000     3.000     2.000     3.000     4.000     4.000     4.000     4.000     0.423     0.279
     3.000     3.000     3.000     3.000     3.000     3.000     4.000     3.000     4.000     3.000     3.000     3.000     3.000     4.000     3.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     1.007     0.261
     3.000     3.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     2.000     3.000     2.000     2.000     2.000     3.000     2.000         *     3.000     3.000     2.000     2.000     3.000    -0.223     0.246
     4.000     3.000     3.000     4.000     4.000     4.000     4.000     2.000     3.000     2.000     3.000     4.000     3.000     2.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     4.000     1.328     0.278
     3.000     4.000     2.000     3.000     4.000     4.000     3.000     3.000     3.000     4.000     4.000     3.000     2.000     3.000     4.000     3.000     2.000     2.000     3.000     3.000     2.000     3.000     0.605     0.251
     4.000     3.000     2.000     4.000     3.000     4.000     3.000     4.000     3.000     4.000     4.000     4.000     3.000     3.000     4.000     4.000     4.000     1.000     1.000     4.000     4.000     3.000     1.210     0.286
     3.000     3.000     1.000     2.000     3.000     4.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     3.000     0.000     1.000     2.000     3.000     4.000     3.000     3.000    -0.356     0.243
     3.000     3.000     1.000     2.000     4.000     4.000     4.000     2.000     4.000     3.000     4.000     4.000     2.000     2.000     4.000     3.000     3.000     2.000     3.000     3.000     2.000     2.000     0.455     0.264
     4.000     3.000     1.000     3.000     4.000     4.000     3.000     2.000     4.000     3.000     4.000     2.000     3.000     2.000     4.000     4.000     2.000     2.000     4.000     3.000     2.000     2.000     0.586     0.269
     3.000     2.000     0.000     2.000     4.000     3.000     3.000     3.000     2.000     1.000     3.000     2.000     1.000     2.000     1.000     3.000     1.000     2.000     3.000     3.000     2.000     2.000    -0.411     0.242
     3.000     2.000     2.000     3.000     3.000     4.000     2.000     2.000     4.000     4.000     3.000     4.000     2.000     4.000     3.000     3.000     2.000     2.000     3.000     3.000     3.000     3.000     0.341     0.249
     2.000     1.000     1.000     2.000     3.000     3.000     3.000     2.000     2.000     1.000     2.000     3.000     2.000     1.000     3.000     3.000     2.000     2.000     3.000     2.000     3.000     2.000    -0.450     0.240
     3.000     4.000     1.000     4.000     4.000     4.000     4.000     2.000     1.000     2.000     2.000     2.000     0.000     2.000     2.000     4.000     2.000     2.000     3.000     4.000     4.000     4.000     0.248     0.276
     4.000     3.000     1.000     1.000     4.000     4.000     2.000     2.000     2.000     2.000     2.000     4.000     2.000     2.000     3.000     3.000     2.000     3.000     4.000     4.000     2.000     4.000     0.319     0.257
     4.000     2.000     4.000     2.000     4.000     4.000     4.000     1.000     3.000     1.000     2.000     4.000     2.000     3.000     4.000     4.000     3.000     3.000     3.000     3.000     3.000     2.000     0.572     0.273
     2.000     0.000     0.000     2.000     2.000     2.000     0.000     1.000     0.000     4.000     2.000     2.000     0.000     0.000     2.000     0.000     0.000     2.000     2.000     2.000     0.000     2.000    -1.680     0.258
     1.000     0.000     0.000     4.000     2.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     4.000     0.000     1.000     1.000     4.000     4.000     4.000     2.000     2.000    -1.522     0.287
     3.000     2.000     3.000     3.000     4.000     4.000     2.000     3.000     1.000     4.000     3.000     4.000     2.000     2.000     3.000     4.000     2.000     2.000     4.000     4.000     4.000     4.000     0.709     0.263
